Amb_a_1.0201_12 vs. Amb_a_1.0501_12,0.6388710470040161,0.5824175824175823,80.0,12.0,80.0,101.0,80.0,101.0,88.88888888888889,51.0,0.906680,77.77777777777779,49.0,77.77777777777779,49.0,77.77777777777779,49.0,0.13,0.39,0.26,3,3,3,7989.6,9.861932938856015,9,89.0
Amb_a_1.0201_13 vs. Amb_a_1.0304_13,0.011163368555737895,0.21428571428571427,90.0,16.0,90.0,123.0,90.0,122.0,100.0,65.0,0.934699,77.77777777777779,44.0,77.77777777777779,44.0,77.77777777777779,44.0,0.17999999999999994,1.52,1.7,1,3,0,8983.8,0.38699690402476783,3,93.0
Amb_a_1.0201_14 vs. Amb_a_1.0401_14,1.0000000000000002,1.0,100.0,20.0,100.0,125.0,100.0,125.0,100.0,65.0,1.000000,100.0,50.0,100.0,50.0,100.0,50.0,0.040000000000000036,1.98,1.94,1,1,1,9996.0,0.26033531188170367,1,101.0
Amb_a_1.0201_14 vs. Amb_a_1.0304_14,-0.13543474445372927,0.04761904761904762,85.0,14.0,85.0,113.0,85.0,113.0,100.0,65.0,0.947679,77.77777777777779,43.0,77.77777777777779,43.0,77.77777777777779,43.0,0.8599999999999999,1.98,1.12,1,1,1,8426.9,0.4509379509379509,1,86.0
Amb_a_1.0201_14 vs. Amb_a_1.0501_14,-0.016570969077431635,-0.18333333333333338,60.0,4.0,60.0,77.0,60.0,75.0,66.66666666666666,47.0,0.831801,0.0,-7.0,0.0,-5.0,0.0,-7.0,0.3500000000000001,1.98,1.63,1,1,0,5979.0,0.30984693561380683,1,61.0
Amb_a_1.0201_15 vs. Amb_a_1.0304_15,0.6283722068614532,0.1912087912087912,75.0,10.0,75.0,90.0,75.0,90.0,100.0,48.0,0.931366,77.77777777777779,43.0,77.77777777777779,43.0,77.77777777777779,43.0,0.8999999999999999,1.94,1.04,1,1,1,7432.5,0.4956383822363204,1,76.0
Amb_a_1.0201_15 vs. Amb_a_1.0501_15,-0.2530369442739488,-0.4642857142857144,65.0,5.0,65.0,70.0,60.0,67.0,66.66666666666666,38.0,0.877826,11.11111111111111,4.0,66.66666666666666,34.0,11.11111111111111,4.0,1.7,1.94,0.24,1,1,0,6389.5,2.1477663230240553,1,66.0
Amb_a_1.0201_16 vs. Amb_a_1.0304_16,0.24135774147550842,-0.04642857142857142,95.0,17.0,95.0,127.0,90.0,123.0,100.0,69.0,0.973397,100.0,59.0,100.0,59.0,100.0,59.0,0.0,0.82,0.82,2,2,2,9500.0,1.48720999405116,4,99.0
Amb_a_1.0201_16 vs. Amb_a_1.0401_16,0.7545589266025491,0.6571428571428571,85.0,14.0,85.0,119.0,85.0,119.0,100.0,69.0,0.947976,33.33333333333333,4.0,33.33333333333333,4.0,33.33333333333333,4.0,0.31999999999999995,0.82,0.5,2,3,0,8472.800000000001,2.4390243902439024,6,91.0
Amb_a_1.0201_16 vs. Amb_a_1.0501_16,0.4271060924781773,0.16483516483516483,75.0,10.0,75.0,112.0,75.0,112.0,88.88888888888889,64.0,0.890746,66.66666666666666,44.0,66.66666666666666,44.0,66.66666666666666,44.0,0.89,0.82,1.71,2,1,1,7433.25,0.7131650263871059,2,77.0
Amb_a_1.0201_17 vs. Amb_a_1.0401_17,0.4400127145877928,0.37719298245614036,65.0,6.0,65.0,96.0,65.0,96.0,77.77777777777779,56.0,0.865817,0.0,-5.0,11.11111111111111,-13.0,0.0,-5.0,1.48,0.5,1.98,2,1,0,6403.8,1.0101010101010102,2,67.0
Amb_a_1.0201_17 vs. Amb_a_1.0501_17,-0.07194769816179176,-0.06707946336429307,70.0,8.0,70.0,108.0,70.0,108.0,77.77777777777779,59.0,0.879013,55.55555555555556,42.0,55.55555555555556,42.0,55.55555555555556,42.0,2.29,0.5,2.79,2,1,0,6839.7,0.7168458781362007,2,72.0
Amb_a_1.0304_3 vs. Amb_a_1.0401_3,0.4858735437822404,0.5664335664335665,75.0,8.0,75.0,93.0,65.0,87.0,100.0,57.0,0.911962,77.77777777777779,49.0,77.77777777777779,49.0,77.77777777777779,49.0,2.52,0.22,2.74,4,1,1,7311.0,1.6589250165892504,4,79.0
Amb_a_1.0304_3 vs. Amb_a_1.0501_3,-0.2472275467219816,-0.21428571428571433,85.0,14.0,85.0,116.0,85.0,116.0,88.88888888888889,57.0,0.962277,11.11111111111111,-9.0,88.88888888888889,57.0,88.88888888888889,57.0,0.06999999999999998,0.22,0.29,4,2,2,8494.050000000001,15.673981191222573,8,93.0
