5160	Cora1_1	0.9	1.63	2.75	4.933	8.66
5160	Mald1_1	0.7	0.12	6.79	0.544	20.301
5160	Quea1_1	1.0	17.44	21.15	45.785	51.107
5160	Betv1_2	13.2	0.4	4.57	1.424	14.182
5160	Alng1_2	6.2	1.18	4.57	3.753	14.182
5160	Cora1_2	8.9	0.72	4.57	2.377	14.182
5160	Mald1_2	5.3	0.29	4.94	1.047	15.244
5160	Quea1_2	4.2	3.21	8.62	8.991	25.038
5160	Betv1_3	60.5	0.53	15.64	1.814	40.832
5160	Alng1_3	35.4	2.29	23.23	6.607	54.479
5160	Cora1_3	45.0	1.34	16.28	4.132	41.978
5160	Mald1_3	21.3	0.58	16.23	1.953	39.188
5160	Quea1_3	6.7	1.6	1.6	5.157	5.157
5160	Betv1_4	49.4	1.1	11.35	4.149	31.477
5160	Alng1_4	30.9	3.03	14.08	10.709	37.532
5160	Cora1_4	38.2	0.95	8.34	3.559	24.333
5160	Mald1_4	1.9	0.2	10.5	0.801	29.558
5160	Quea1_4	8.0	0.34	3.81	1.312	12.011
5160	Betv1_5	2.4	0.68	37.87	2.4	69.934
5160	Alng1_5	0.6	0.68	37.87	2.4	69.934
5160	Cora1_5	0.5	2.47	50.16	8.369	84.343
5160	Mald1_5	3.2	5.08	45.49	14.088	76.515
5160	Quea1_5	0.7	0.78	40.97	2.708	73.2
5160	Betv1_6	2.3	13.29	13.29	35.774	35.774
5160	Alng1_6	1.7	12.28	16.88	35.726	43.252
5160	Cora1_6	3.6	12.92	15.35	33.333	40.258
5160	Mald1_6	8.8	15.49	21.13	38.514	51.083
5160	Quea1_6	3.7	4.75	4.75	14.715	14.715
5160	Betv1_7	3.4	0.05	0.74	0.178	2.311
5160	Alng1_7	1.7	1.24	0.36	4.09	1.164
5160	Cora1_7	3.0	1.08	0.38	3.666	1.235
5160	Mald1_7	4.4	3.12	0.44	9.862	1.431
5160	Quea1_7	5.5	2.77	0.12	9.18	0.432
5160	Betv1_8	9.9	0.06	0.59	0.226	1.903
5160	Alng1_8	18.0	0.42	0.42	1.454	1.454
5160	Cora1_8	2.4	0.51	0.51	1.807	1.807
5160	Mald1_8	3.9	1.48	1.43	4.816	4.33
5160	Quea1_8	2.5	4.96	4.96	15.306	15.306
5160	Betv1_9	20.0	1.57	1.57	5.066	5.066
5160	Alng1_9	6.1	3.65	3.65	11.517	11.517
5160	Cora1_9	2.1	1.6	7.64	4.933	22.51
5160	Mald1_9	5.1	4.56	14.96	12.691	39.467
5160	Quea1_9	2.8	5.17	21.02	14.335	50.918
5160	Betv1_10	1.9	1.49	3.95	5.042	11.29
5160	Alng1_10	1.2	1.98	7.75	6.634	21.179
5160	Cora1_10	1.8	0.74	10.55	2.501	27.656
5160	Mald1_10	6.1	2.05	2.75	6.167	7.976
5160	Quea1_10	2.4	4.83	8.64	14.03	25.074
5160	Betv1_11	4.5	4.54	13.43	15.563	36.058
5160	Alng1_11	2.0	3.95	20.54	13.721	46.797
5160	Cora1_11	1.3	4.04	18.04	13.228	45.634
5160	Mald1_11	5.8	0.21	0.21	0.675	0.675
5160	Quea1_11	3.1	11.97	44.11	31.285	79.709
5160	Betv1_12	1.1	3.48	4.15	10.236	11.911
5160	Alng1_12	3.2	3.32	3.92	9.698	11.206
5160	Cora1_12	0.9	2.21	1.92	6.6	5.786
5160	Mald1_12	2.7	1.94	6.59	6.543	19.782
5160	Quea1_12	2.0	4.75	4.75	14.715	14.715
5160	Betv1_13	5.6	39.26	37.82	75.194	69.662
5160	Alng1_13	1.5	2.26	2.78	7.56	8.761
5160	Cora1_13	0.3	15.37	37.71	38.078	69.522
5160	Mald1_13	5.1	41.67	24.68	77.797	53.224
5160	Quea1_13	2.5	0.26	19.73	1.008	48.649
5160	Betv1_14	34.9	0.4	0.5	1.374	1.756
5160	Alng1_14	6.1	0.42	0.87	1.451	2.969
5160	Cora1_14	2.2	0.72	1.0	2.494	3.414
5160	Quea1_14	1.1	0.29	0.29	0.986	0.986
7385	Betv1_1	2.1	1.79	1.99	5.337	7.423
7385	Alng1_1	1.1	1.6	0.54	4.906	2.11
